name,phones
bea_sleepiness_141-168_0157,h iː h æ d w ɜː ʃ ɪ p t h ɜː ɹ æ z d ɑː n t eɪ m aɪ t h ɐ v w ɜː ʃ ɪ p t b iə t ɹ ɪ s 
bea_sleepiness_141-168_0158,d ʌ z ð æ t l ʊ k ɡ ʊ d 
bea_sleepiness_141-168_0159,ð eɪ l ʊ k æ z ð oʊ h iː h ɐ d b ɪ n d ɹ ʌ m ɪ ŋ ɐ p i æ n oʊ ɔː l h ɪ z l aɪ f 
bea_sleepiness_141-168_0160,j uː w ɔ n t t ə ɡ oʊ oʊ v ɚ æ n d s iː h ɪ z ɡ æ ŋ θ ɹ oʊ d ɜː t 
bea_sleepiness_141-168_0161,t eɪ k ɐ w eɪ ð ɛɹ f ɔːɹ m ə n æ n d ð eɪ w ʊ d ə n t b iː w ɜː θ ð ɛɹ ɡ ɹ ʌ b 
bea_sleepiness_141-168_0162,ð æ t s ð ə s ʌ b f ɔːɹ m ə n ɛ k s p l eɪ n d θ oːɹ p 
bea_sleepiness_141-168_0163,f ɪ l ɪ p m eɪ d n oʊ ɛ f ɚ t t ə f ɑː l oʊ 
bea_sleepiness_141-168_0164,h iː k eɪ m f ɜː s t ɐ j ɪ ɹ ɐ ɡ oʊ æ n d ɹ ᵻ v iː l d h ɪ m s ɛ l f t ə dʒ iː n 
bea_sleepiness_141-168_0165,ð eɪ ɑːɹ t ʊ ɐ t æ k j ʊɹ k æ m p t ə m ɑː ɹ oʊ n aɪ t 
bea_sleepiness_141-168_0166,t uː d eɪ z ɐ ɡ oʊ dʒ iː n l ɜː n d w ɛɹ h ɜː f ɑː ð ɚ z m ɛ n w ɜː h aɪ d ɪ ŋ 
bea_sleepiness_141-168_0167,aɪ w ʌ z n ɪɹ ð ə k æ b ɪ n æ n d s ɔː j uː 
bea_sleepiness_141-168_0168,l oʊ b ʊ ʃ w ɪ p t h ɪ m ɪ n ð ə f eɪ s æ n d l ɛ f t n oʊ s t ɪ ŋ 
bea_sleepiness_169-196_0169,s ʌ d ə n l i dʒ iː n s t ɑː p t f ɚ ɹ ə n ɪ n s t ə n t 
bea_sleepiness_169-196_0170,ð ɛɹ w ʌ z n ʌ n ʌ v ð ə dʒ ɔɪ ʌ v m iː ɾ ɪ ŋ ɪ n h ɪ z f eɪ s 
bea_sleepiness_169-196_0171,æ n d w ɛ n j uː k ʌ m b æ k ɪ n ɐ f j uː d eɪ z b ɹ ɪ ŋ aɪ l iː n 
bea_sleepiness_169-196_0172,ɡ ɹ ɛ ɡ s ə n h æ d l ɛ f t ð ɪ aʊ ɾ ɚ d oːɹ s l aɪ t l i ɐ dʒ ɑːɹ 
bea_sleepiness_169-196_0173,ð ə d eɪ t w ʌ z n ɪɹ l i eɪ t iː n j ɪɹ z oʊ l d 
bea_sleepiness_169-196_0174,ð eɪ w ɜː ð ə p ɹ ɛ s ɪ dʒ ʌ v s t oːɹ m 
bea_sleepiness_169-196_0175,d aʊ n ð ɛɹ ð ɪ ɜː θ w ʌ z ɔː l ɹ ɛ d i s w ɛ l ɪ ŋ w ɪ ð l aɪ f 
bea_sleepiness_169-196_0176,f ɚ ð ə f ɜː s t t aɪ m ɪ n h ɪ z l aɪ f h iː w ʌ z j ɜː n ɪ ŋ f ɚ ɹ ə s k ɹ æ p 
bea_sleepiness_169-196_0177,ʃ iː h ɐ d b ɪ n θ ʌ ɹ oʊ l i æ n d ɪ f ɪ ʃ ə n t l i m ɔː l d 
bea_sleepiness_169-196_0178,ɛ v ɹ i b oʊ n ɪ n h ɜː ɹ eɪ dʒ d b ɑː d i s iː m d b ɹ oʊ k ə n ɔːɹ d ɪ s l oʊ k eɪ ɾ ᵻ d 
bea_sleepiness_169-196_0179,t ə m ɑː ɹ oʊ aɪ m ɡ oʊ ɪ ŋ æ f t ɚ ð æ t b ɛɹ h iː s ɛ d 
bea_sleepiness_169-196_0180,ɪ f n ɑː t l ɛ t s s eɪ aʊ ɚ p ɹ ɛɹ z æ n d ɡ oʊ t ə b ɛ d 
bea_sleepiness_169-196_0181,s oʊ tʃ ɪ ɹ ʌ p æ n d ɡ ɪ v ʌ s j ʊɹ p ɔː 
bea_sleepiness_169-196_0182,ð ɪ s t aɪ m h iː d ɪ d n ɑː t j æ p f ɔːɹ m ɜː s i 
bea_sleepiness_169-196_0183,æ n d ð ɪ ɛɹ w ʌ z ɡ ɹ oʊ ɪ ŋ tʃ ɪ l i 
bea_sleepiness_169-196_0184,d oʊ n t j uː s iː aɪ m tʃ uː ɪ ŋ ð ɪ s θ ɪ ŋ ɪ n t uː 
bea_sleepiness_169-196_0185,ð ə k w ɛ s tʃ ə n z m eɪ h ɐ v k ʌ m v eɪ ɡ l i ɪ n h ɪ z m aɪ n d 
bea_sleepiness_169-196_0186,l aɪ k ɐ f l æ ʃ h iː l ɑː n tʃ t h ɪ m s ɛ l f ɪ n t ʊ ð ə f ɛ ð ɚ d m æ s ʌ v ð ɪ aʊ l 
bea_sleepiness_169-196_0187,ɐ h ɛ d ʌ v ð ɛ m ð eɪ s ɔː ɐ ɡ l ɪ m ɚ ɹ ʌ v s ʌ n ʃ aɪ n 
bea_sleepiness_169-196_0188,t uː dʒ aɪ ɡ æ n t ɪ k aʊ l z w ɜː t ɛ ɹ ɪ ŋ æ t ð ə k ɑːɹ k ə s 
bea_sleepiness_169-196_0189,ð ə b ɪ ɡ aɪ d k l ʌ k ɪ ŋ m uː s b ɜː d z w ɜː m oʊ s t ɐ n ɔɪ ɪ ŋ 
bea_sleepiness_169-196_0190,n ɛ k s t t ə ð ɛ m ð ə k æ n ə d ə dʒ eɪ z w ɜː m oʊ s t p ɚ s ɪ s t ə n t 
bea_sleepiness_169-196_0191,f ɚ ɹ ə t aɪ m ð ɪ ɛ k s aɪ ɾ ɪ ŋ θ ɹ ɪ l ʌ v h ɪ z ɐ d v ɛ n tʃ ɚ w ʌ z ɡ ɔ n 
bea_sleepiness_169-196_0192,h iː d ɪ d n ɑː t ɹ ʌ ʃ ɪ n 
bea_sleepiness_169-196_0193,ɪ t w ʌ z ɛ dʒ d w ɪ ð aɪ s 
bea_sleepiness_169-196_0194,h iː d ɹ æ ŋ k ʌ v ð ə w ɔː ɾ ɚ k ɔː ʃ ə s l i 
bea_sleepiness_169-196_0195,b ʌ t ɐ s t ɹ eɪ n dʒ θ ɪ ŋ h æ p ə n d 
bea_sleepiness_169-196_0196,h iː b ɪ ɡ æ n t ə f ɑː l oʊ ð ə f ʊ t p ɹ ɪ n t s ʌ v ð ə d ɑː ɡ 
bea_sleepiness_197-224_0197,s ʌ tʃ ɐ d ɑː ɡ ð ə w aɪ z d ɹ aɪ v ɚ k ɪ l z ɔːɹ t ɜː n z l uː s 
bea_sleepiness_197-224_0198,s ʌ m t aɪ m z h ɜː d ɹ iː m z w ɜː f ɪ l d w ɪ ð v ɪ ʒ ə n z 
bea_sleepiness_197-224_0199,ð ʌ s h æ d ð ə ɹ ɔː w ɪ l d ɚ n ə s p ɹ ɪ p ɛɹ d h ɪ m f ɔːɹ ð ɪ s d eɪ 
bea_sleepiness_197-224_0200,h iː l ɛ p t ɐ ɡ ɛ n æ n d ð ə k l ʌ b k ɔː t h ɪ m w ʌ n s m oːɹ 
bea_sleepiness_197-224_0201,h iː k ɹ aɪ d æ n d s w ʌ ŋ ð ə k l ʌ b w aɪ l d l i 
bea_sleepiness_197-224_0202,ʃ iː t ɜː n d f ɪ ɹ ɪ ŋ ð æ t ʒ æ k m aɪ t s iː w ʌ t w ʌ z ɪ n h ɜː f eɪ s 
bea_sleepiness_197-224_0203,ð eɪ w ɜː f ɑː l oʊ ɪ ŋ ð ə ʃ oː ɹ ə v ə l eɪ k 
bea_sleepiness_197-224_0204,ð ə w ʊ l f d ɑː ɡ θ ɹ ʌ s t h ɪ z ɡ ɔː n t m ʌ z əl t ə w ɔːɹ d h ɪ m 
bea_sleepiness_197-224_0205,f ɹ ʌ m n aʊ ɔ n w ɪɹ p æ l z 
bea_sleepiness_197-224_0206,h iː s ɛ z h iː b ɔː t h ɪ m ʌ v ʒ æ k l ə b oʊ 
bea_sleepiness_197-224_0207,h aʊ m ʌ tʃ w ʌ z ɪ t 
bea_sleepiness_197-224_0208,j uː θ h æ d k ʌ m b æ k t ə h ɜː f ɹ iː d f ɹ ʌ m ð ə j oʊ k ʌ v ə p ɹ ɛ ʃ ə n 
bea_sleepiness_197-224_0209,ɪ t w ʌ z n ɑː ɾ ə l ɑːɹ dʒ l eɪ k æ n d ɔː l m oʊ s t ɹ aʊ n d 
bea_sleepiness_197-224_0210,ɪ t s d aɪ æ m ɪ ɾ ɚ w ʌ z n ɑː t m oːɹ ð ɐ n t uː h ʌ n d ɹ ɪ d j ɑːɹ d z 
bea_sleepiness_197-224_0211,ɪ t d ɹ aʊ n d ɔː l s aʊ n d ð æ t b ɹ uː t æ ɡ ə n i æ n d d ɛ θ m eɪ h ɐ v m eɪ d 
bea_sleepiness_197-224_0212,f ɹ ɛ ʃ k eɪ s ᵻ z s t ɪ l eɪ b əl t ə w ɔː k ð eɪ k l ʌ s t ɚ d ɐ b aʊ t ð ə s p oʊ k s m ə n 
bea_sleepiness_197-224_0213,b ᵻ t w iː n h ɪ m æ n d ð ə b iː tʃ w ʌ z ð ə k eɪ ŋ ɡ ɹ æ s f ɛ n s ʌ v ð ə k ɑː m p aʊ n d 
bea_sleepiness_197-224_0214,b ᵻ s aɪ d z h iː w ʌ z p eɪ d w ʌ n k eɪ s ʌ v t ə b æ k oʊ p ɜː h ɛ d 
bea_sleepiness_197-224_0215,ð eɪ d aɪ aʊ ɾ ə v s p aɪ t 
bea_sleepiness_197-224_0216,ð ɪ ʌ ð ɚ f ɛ l t ɐ s ʌ d ə n w eɪ v ʌ v ɪ ɹ ɪ t eɪ ʃ ə n ɹ ʌ ʃ θ ɹ uː h ɪ m 
bea_sleepiness_197-224_0217,ə p ɹ ɛ s ɪ v æ z ð ə h iː t h ɐ d b ɪ n ɪ t w ʌ z n aʊ iː v ə n m oː ɹ ə p ɹ ɛ s ɪ v 
bea_sleepiness_197-224_0218,ð ə ɹ ɪ ŋ ɪ ŋ ʌ v ð ə b ɪ ɡ b ɛ l ɚ ɹ aʊ z d h ɪ m 
bea_sleepiness_197-224_0219,æ t f ɜː s t h iː p ʌ z əl d oʊ v ɚ s ʌ m θ ɪ ŋ ʌ n t ə w ɔːɹ d h iː w ʌ z ʃ ʊɹ h æ d h æ p ə n d 
bea_sleepiness_197-224_0220,ɐ d ɛ d m æ n ɪ z ʌ v n oʊ j uː s ɔ n ɐ p l æ n t eɪ ʃ ə n 
bea_sleepiness_197-224_0221,aɪ d oʊ n t n oʊ w aɪ j ʊɹ h ɪ ɹ æ ɾ ɔː l 
bea_sleepiness_197-224_0222,w ʌ t p ɑːɹ t ʌ v ð ə j uː n aɪ ɾ ᵻ d s t eɪ t s ɪ z j ʊɹ h oʊ m 
bea_sleepiness_197-224_0223,m aɪ aɪ m ɔː l m oʊ s t h oʊ m s ɪ k f ɔː ɹ ɪ ɾ ɔː l ɹ ɛ d i 
bea_sleepiness_225-252_0225,aɪ w ʌ z b ɹ ɔː t ʌ p ð ə w eɪ m oʊ s t ɡ ɜː l z ɪ n h ə w aɪ iː ɑːɹ b ɹ ɔː t ʌ p 
bea_sleepiness_225-252_0226,ð æ t k eɪ m b ᵻ f oːɹ m aɪ ɐ b iː s iː z 
bea_sleepiness_225-252_0227,ɪ t w ʌ z ð ə s eɪ m w eɪ w ɪ ð aʊ ɚ ɹ ᵻ v ɑː l v ɚ z æ n d ɹ aɪ f əl z 
bea_sleepiness_225-252_0228,b ʌ t ɪ t k ə n t ɹ ɪ b j uː ɾ ᵻ d t ə ð ə s m æ ʃ 
bea_sleepiness_225-252_0229,ð ə l æ s t w ʌ n aɪ n uː w ʌ z ɐ n oʊ v ɚ s iː ɚ 
bea_sleepiness_225-252_0230,d uː j uː n oʊ ɛ n i ɡ ʊ d l æ n d ɚ ɹ aʊ n d h ɪɹ 
bea_sleepiness_225-252_0231,ð ə ɹ ɛ z ᵻ d ə n t k ə m ɪ ʃ ə n ɚ ɹ ɪ z ɐ w eɪ ɪ n ɔː s t ɹ eɪ l iə 
bea_sleepiness_225-252_0232,aɪ k æ n ɑː t f ɑː l oʊ j uː ʃ iː s ɛ d 
bea_sleepiness_225-252_0233,aɪ n ɛ v ɚ ɹ ɐ l aʊ w ʌ t k æ n t b iː tʃ eɪ n dʒ d t ʊ ɐ n ɔɪ m iː 
bea_sleepiness_225-252_0234,w aɪ ð ɪ æ v ɹ ɪ dʒ ɹ ᵻ v j uː ɪ z m oːɹ n ɔː s ɪ eɪ ɾ ɪ ŋ ð ɐ n k ɑː d l ɪ v ɚ ɹ ɔɪ l 
bea_sleepiness_225-252_0235,h ɪ z v ɔɪ s w ʌ z p æ ʃ ə n ə t l i ɹ ᵻ b ɛ l iə s 
bea_sleepiness_225-252_0236,d oʊ n t j uː s iː aɪ h eɪ t j uː 
bea_sleepiness_225-252_0237,s oʊ h j uː i æ n d aɪ d ɪ d ð ə m æ n ɪ dʒ ɪ ŋ aʊ ɚ s ɛ l v z 
bea_sleepiness_225-252_0238,ɪ t h æ p ə n d t ə h ɪ m æ t ð ə ɡ æ l iː n ə s ə s aɪə ɾ i ɪ n oʊ k l ə n d w ʌ n æ f t ɚ n uː n 
bea_sleepiness_225-252_0239,h iː k ɹ aɪ d ɪ n s ʌ tʃ dʒ ɛ n j uː ɪ n d ɪ s m eɪ ð æ t ʃ iː b ɹ oʊ k ɪ n t ʊ h ɑːɹ ɾ i l æ f t ɚ 
bea_sleepiness_225-252_0240,w ɑː ʃ j ʊɹ h æ n d z ʌ v m iː 
bea_sleepiness_225-252_0241,aɪ θ ɪ ŋ k ɪ t s m ʌ tʃ n aɪ s ɚ t ə k w ɔː ɹ əl 
bea_sleepiness_225-252_0242,aɪ s ɔː ɪ t w ɛ n ʃ iː ɹ oʊ l d 
bea_sleepiness_225-252_0243,aɪ oʊ n l i ɹ iː d ð ə k w oʊ t eɪ ʃ ə n z 
bea_sleepiness_225-252_0244,h iː w ʌ z ð ə s oʊ l ʌ v d ɪ v oʊ ʃ ə n t ə h ɪ z ɛ m p l ɔɪ ɚ z 
bea_sleepiness_225-252_0245,aʊ ɾ ə v h ɪ z eɪ t iː n h ʌ n d ɹ ɪ d h iː l eɪ d ɐ s aɪ d s ɪ k s t iː n h ʌ n d ɹ ɪ d iː tʃ j ɪɹ 
bea_sleepiness_225-252_0246,j uː h æ v h ɜː d ɔː l w eɪ z h aʊ h iː w ʌ z ð ə l ʌ v ɚ ɹ ʌ v ð ə p ɹ ɪ n s ɛ s n eɪ oʊ m i 
bea_sleepiness_225-252_0247,ð eɪ ɔː t t ə p æ s h ɪɹ s ʌ m t aɪ m t ə d eɪ 
bea_sleepiness_225-252_0248,aɪ h ɐ d b ɪ n s æ d t uː l ɔ ŋ ɔː l ɹ ɛ d i 
bea_sleepiness_225-252_0249,ɔː l aɪ z h aʊ ɛ v ɚ w ɜː s t ɛ ɹ ɪ ŋ æ t h ɪ m ɪ n s ɜː ɾ ɪ t uː d ʌ v ɛ k s p ɛ k t ə n s i 
bea_sleepiness_225-252_0250,h iː h æ d ə b z ɜː v d ð ə b ɪ z n ə s l aɪ f ʌ v h ə w aɪ iː æ n d d ɪ v ɛ l ə p t ɐ v ɔ l t ɪ ŋ æ m b ɪ ʃ ə n 
bea_sleepiness_225-252_0251,aɪ m eɪ m æ n ɪ dʒ t ə f ɹ eɪ t ɐ k ɑːɹ ɡ oʊ b æ k æ z w ɛ l 
bea_sleepiness_225-252_0252,oʊ b ɹ aɪə n h ɐ d b ɪ n ɐ k l iː n l ɪ v ɪ ŋ j ʌ ŋ m æ n w ɪ ð aɪ d iə l z 
bea_sleepiness_253-280_0253,h iː ɪ t w ʌ z ð æ t l ɪ v d t ə f aʊ n d ð ə f æ m ɪ l i ʌ v ð ə p æ t iː n oʊ 
bea_sleepiness_253-280_0254,s t ɹ eɪ t aʊ t ð eɪ s w æ m ð ɛɹ h ɛ d z ɡ ɹ oʊ ɪ ŋ s m ɔː l ɚ æ n d s m ɔː l ɚ 
bea_sleepiness_253-280_0255,j uː w oʊ n t d aɪ ʌ v m æ l n j uː t ɹ ɪ ʃ ə n b iː ʃ ʊ ɹ ʌ v ð æ t 
bea_sleepiness_253-280_0256,s iː ð ə l ɛ ŋ θ ʌ v ð ə b ɑː d i æ n d ð æ t iː l ɑː ŋ ɡ eɪ ɾ ᵻ d n ɛ k 
bea_sleepiness_253-280_0257,ð eɪ ɑːɹ k ʌ m ɪ ŋ ɐ ʃ oːɹ h uː ɛ v ɚ ð eɪ ɑːɹ 
bea_sleepiness_253-280_0258,s oʊ k t ɪ n s iː w ɔː ɾ ɚ ð eɪ ɔ f s ɛ t ð ə h iː t ɹ eɪ z 
bea_sleepiness_253-280_0259,θ ɪ ŋ k ʌ v ɪ n v ɛ s t ɪ ŋ ɪ n s ʌ tʃ ɐ n ɐ d v ɛ n tʃ ɚ 
bea_sleepiness_253-280_0260,n oʊ b ɑː d i n uː h ɪ z h ɪ s t ɚ ɹ i ð eɪ ʌ v ð ə dʒ ʌ n t ə l iː s t ʌ v ɔː l 
bea_sleepiness_253-280_0261,aɪ h ɐ v b ɪ n d ʌ b l i b æ p t aɪ z d 
bea_sleepiness_253-280_0262,ð eɪ w ʊ d ə n t b iː s w iː p ɪ ŋ ɐ b ɪ ɡ v ɛ s əl l aɪ k ð ə m ɑːɹ θ ə 
bea_sleepiness_253-280_0263,dʒ oʊ n l ʊ k t t ɹ aɪ ʌ m f ə n t l i æ t ʃ ɛ l d ə n h uː b aʊ d 
bea_sleepiness_253-280_0264,æ n d aɪ h oʊ p j uː v ɡ ɑː t p l ɛ n t i ʌ v tʃ eɪ n aʊ t k æ p t ɪ n j ʌ ŋ 
bea_sleepiness_253-280_0265,ð ə d ɪ s k ʌ v ɚ ɹ i s iː m d t ə h ɐ v b ɪ n m eɪ d ɔ n ð ə s p ɜː ɹ ʌ v ð ə m oʊ m ə n t 
bea_sleepiness_253-280_0266,ð eɪ h æ n d əl d t uː m ɛ n ɔː l ɹ ɛ d i b oʊ θ ɡ ɹ ʌ b θ iː v z 
bea_sleepiness_253-280_0267,ᵻ l i h ɑːɹ d ɪ ŋ æ s k t æ z ʃ ʌ ŋ k s t ɑːɹ ɾ ᵻ d t ə f ɑː l oʊ 
bea_sleepiness_253-280_0268,n aʊ ɡ oʊ ɐ h ɛ d æ n d t ɛ l m iː ɪ n ɐ s t ɹ eɪ t f ɔːɹ w ɚ d w eɪ w ʌ t h ɐ z h æ p ə n d 
bea_sleepiness_253-280_0269,ð æ t s w ɛɹ ð eɪ k ʌ t ɔ f ð ə s k ɑː ɾ ɪ ʃ tʃ iː f s æ n d k ɪ l d ɔː l h æ n d z 
bea_sleepiness_253-280_0270,æ n d æ f t ɚ ð ə b æ θ ɐ ʃ eɪ v w ʊ d n ɑː t b iː b æ d 
bea_sleepiness_253-280_0271,n aʊ p l iː z ɡ ɪ v ɐ p l eɪ n s t eɪ t m ə n t ʌ v w ʌ t ə k ɜː d 
bea_sleepiness_253-280_0272,j uː k æ n t eɪ k ɐ v eɪ k eɪ ʃ ə n ɔ n p eɪ 
bea_sleepiness_253-280_0273,ð eɪ ɑːɹ b ɪ ɡ t ɹ iː z æ n d ɹ ᵻ k w aɪɚ p l ɛ n t i ʌ v ɹ uː m 
bea_sleepiness_253-280_0274,æ n d ɹ eɪ ə ʌ l l ɪ s ə n d ɐ ɡ ɛ n t ə ð ə t eɪ l ʌ v ð ə h aʊ s 
bea_sleepiness_253-280_0275,ð ɛ ɹ ɑːɹ n oʊ k ɪ d ɪ z æ n d h æ f ɡ ɹ oʊ n j uː θ s ɐ m ʌ ŋ ð ɛ m 
bea_sleepiness_253-280_0276,uː l ɔ ŋ æ ɾ ɑː l w ʌ z w ʌ n h ʌ n d ɹ ɪ d æ n d f ɔːɹ ɾ i m aɪ l z ɪ n s ɜː k ʌ m f ɹ ə n s 
bea_sleepiness_253-280_0277,m ə k ɔɪ f aʊ n d ɐ s t aɪ f l ɪ ŋ p ɔɪ z ə n ə s æ t m ə s f ɪ ɹ ɪ n ð ə p ɛ n t k æ b ɪ n 
bea_sleepiness_253-280_0278,ɪ t w ʊ d ɡ ɪ v m iː n ɜː v ə s p ɹ ɑː s t ɹ eɪ ʃ ə n 
bea_sleepiness_253-280_0279,ʃ iː s ɛ d w ɪ ð tʃ æ ɾ ɚ ɹ ɪ ŋ t iː θ 
bea_sleepiness_253-280_0280,aɪ l b iː aʊ ɾ ə v m aɪ h ɛ d ɪ n f ɪ f t iː n m ɪ n ɪ t s 
bea_sleepiness_281-307_0281,aɪ d uː n ɑː t b l eɪ m j uː f ɔː ɹ ɛ n ɪ θ ɪ ŋ ɹ ᵻ m ɛ m b ɚ ð æ t 
bea_sleepiness_281-307_0282,ɪ f j uː m iː n t ʊ ɪ n s ɪ n j uː eɪ t b ɹ ɛ n t w ʊ d b ɪ ɡ æ n h ɑː t l i 
bea_sleepiness_281-307_0283,ð ə w ʊ m ə n ɪ n j uː ɪ z oʊ n l i ɪ n s ɪ d ɛ n t əl æ k s ɪ d ɛ n t əl æ n d ɪ ɹ ɛ l ᵻ v ə n t 
bea_sleepiness_281-307_0284,ð ɛɹ w ʌ z n oʊ f ɔːɹ k æ s t ɪ ŋ ð ɪ s s t ɹ eɪ n dʒ ɡ ɜː l z p ɹ ɑː s ɛ s ᵻ z 
bea_sleepiness_281-307_0285,b ʌ t w ʌ t ð eɪ w ɔ n t w ɪ ð j ʊɹ t uː θ b ɹ ʌ ʃ ɪ z m oːɹ ð ɐ n aɪ k æ n ɪ m æ dʒ ɪ n 
bea_sleepiness_281-307_0286,ɡ ɪ v ð ɛ m ð ɛɹ tʃ ɔɪ s b ᵻ t w iː n ɐ f aɪ n ɔː ɹ ɐ n ə f ɪ ʃ əl w ɪ p ɪ ŋ 
bea_sleepiness_281-307_0287,k iː p ɐ n aɪ ɔ n h ɪ m 
bea_sleepiness_281-307_0288,ð oʊ z ɑːɹ m aɪ ɔɪ s t ɚ z h iː s ɛ d æ t l æ s t 
bea_sleepiness_281-307_0289,ð eɪ ɑːɹ n ɑː t ɹ ɛ ɡ j ʊ l ɚ ɹ ɔɪ s t ɚ p aɪ ɹ ə t s n ɪ k ə l ə s k ə n t ɪ n j uː d 
bea_sleepiness_281-307_0290,w ʌ n b aɪ w ʌ n ð ə b ɔɪ z w ɜː k æ p tʃ ɚ d 
bea_sleepiness_281-307_0291,ð ə w iː k s h æ d ɡ ɔ n b aɪ æ n d n oʊ oʊ v ɜː t æ k t s h ɐ d b ɪ n ɐ t ɛ m p t ᵻ d 
bea_sleepiness_281-307_0292,h ɪ ɹ ɪ n ð ə m ɪ d m ɔːɹ n ɪ ŋ ð ə f ɜː s t k æ ʒ uː əl ɾ i ə k ɜː d 
bea_sleepiness_281-307_0293,ð eɪ w ɜː d iː p ɪ n ð ə p ɹ aɪ m iː v əl f ɔː ɹ ɪ s t 
bea_sleepiness_281-307_0294,h iː h ɐ d b ɪ n f ɔɪ l d ɪ n h ɪ z ɐ t ɛ m p t t ʊ ɛ s k eɪ p 
bea_sleepiness_281-307_0295,æ n d t w ɛ n t i m ɛ n k ʊ d h oʊ l d ɪ t w ɪ ð s p ɪɹ z æ n d æ ɹ oʊ z 
bea_sleepiness_281-307_0296,b æ s ɪ t w ʌ z ɐ f æ s t ɪ d iə s m æ n 
bea_sleepiness_281-307_0297,ð ɛɹ z ɐ b ɪ ɡ ɪ ŋ ɡ l ɪ ʃ dʒ ɛ n ɚ ɹ əl ɹ aɪ t n aʊ h uː z n eɪ m ɪ z ɹ ɑː b ɚ t s 
bea_sleepiness_281-307_0298,ð ɪ s t æ s ɪ t p ɹ ɑː m ɪ s ʌ v k ə n t ɪ n j uː d ɐ k w eɪ n t ə n s ɡ eɪ v s æ k s ə n ɐ l ɪ ɾ əl dʒ ɔɪ θ ɹ ɪ l 
bea_sleepiness_281-307_0299,aɪ t ɛ l j uː aɪ ɐ m d ɪ s ɡ ʌ s t ᵻ d w ɪ ð ð ɪ s ɐ d v ɛ n tʃ ɚ t ɑː m f uː l ɛ ɹ i æ n d ɹ ɑː t 
bea_sleepiness_281-307_0300,f ɹ ʌ m m aɪ ɜː l ɪ ɪ s t ɹ ɛ k ə l ɛ k ʃ ə n m aɪ s l iː p w ʌ z ɐ p iə ɹ ɪ ə d ʌ v t ɛ ɹ ɚ 
bea_sleepiness_281-307_0301,b ʌ t ɔː l m aɪ d ɹ iː m z v aɪə l eɪ ɾ ᵻ d ð ɪ s l ɔː 
bea_sleepiness_281-307_0302,ɪ ɾ ɪ z v ɛ ɹ i p l ɔː z ᵻ b əl t ə s ʌ tʃ p iː p əl ɐ m oʊ s t k ə n v ɪ n s ɪ ŋ h aɪ p ɑː θ ə s ɪ s 
bea_sleepiness_281-307_0303,b ʌ t ð eɪ m eɪ k ð ə m ɪ s t eɪ k ʌ v ɪ ɡ n oː ɹ ɪ ŋ ð ɛ ɹ oʊ n d uː æ l ᵻ ɾ i 
bea_sleepiness_281-307_0304,aɪ ɡ ɹ æ d j uː eɪ ɾ ᵻ d l æ s t ʌ v m aɪ k l æ s 
bea_sleepiness_281-307_0305,ð eɪ h æ d n oʊ f ɪ k s t v æ l j uː z t ə b i ɔ l t ɚ d b aɪ æ dʒ ɪ k t ɪ v z æ n d æ d v ɜː b z 
bea_sleepiness_281-307_0306,h iː w ʌ z p ɹ ɛ s ɪ ŋ b ᵻ j ɔ n d ð ə l ɪ m ɪ t s ʌ v h ɪ z v oʊ k æ b j ʊ l ɛ ɹ i 
bea_sleepiness_281-307_0307,v ɛ ɹ i ɜː l i ɪ n m aɪ l aɪ f aɪ s ɛ p ɚ ɹ eɪ ɾ ᵻ d f ɹ ʌ m m aɪ m ʌ ð ɚ 
bea_sleepiness_281-307_0308,h ɪ z ɪ n f ɜː n əl tʃ æ ɾ ɚ ɹ ɪ ŋ w ʌ ɹ i z m iː iː v ə n n aʊ æ z aɪ θ ɪ ŋ k ʌ v ɪ t 
bea_sleepiness_29-56_0029,ð ɛɹ f oːɹ s ᵻ z w ɜː ɹ ɔː l ɹ ɛ d i m uː v ɪ ŋ ɪ n t ʊ ð ə n ɔːɹ θ k ʌ n t ɹ i 
bea_sleepiness_29-56_0030,aɪ h æ d f eɪ θ ɪ n ð ɛ m 
bea_sleepiness_29-56_0031,ð eɪ w ɜː θ ɹ iː h ʌ n d ɹ ɪ d j ɑːɹ d z ɐ p ɑːɹ t 
bea_sleepiness_29-56_0032,s ɪ n s ð ɛ n s ʌ m m ɪ s t ɪ ɹ i ə s f oːɹ s h ɐ z b ɪ n f aɪ ɾ ɪ ŋ ʌ s æ ɾ ɛ v ɹ i s t ɛ p 
bea_sleepiness_29-56_0033,h iː ʌ n f oʊ l d ᵻ d ɐ l ɔ ŋ t aɪ p ɹ ɪ ʔ n̩ l ɛ ɾ ɚ æ n d h æ n d ᵻ d ɪ t t ə ɡ ɹ ɛ ɡ s ə n 
bea_sleepiness_29-56_0034,m ɛ n ʌ v s ɛ l d ə n z s t æ m p d oʊ n t s t ɑː p æ t w ɪ m ɪ n æ n d tʃ ɪ l d ɹ ə n 
bea_sleepiness_29-56_0035,h iː s t ɑː p t æ n d f ɪ l ɪ p n ɑː d ᵻ d æ t ð ə h ɔː ɹ ɪ f aɪ d k w ɛ s tʃ ə n ɪ n h ɪ z aɪ z 
bea_sleepiness_29-56_0036,ʃ iː t ɜː n d ɪ n æ t ð ə h oʊ t ɛ l 
bea_sleepiness_29-56_0037,aɪ w ʌ z ð ɪ oʊ n l i w ʌ n h uː ɹ ᵻ m eɪ n d s ɪ ɾ ɪ ŋ 
