name,phones
0002_001133,n i2 s. ə5 n s. a5 ŋ t ə1 m ei2 j i5 t iɛ2 n t ou5 ɕ i5 j i2 n ts. o1 w o2  
0002_001134,th ɑ5 x ɑu2 ɕ iɑ5 ŋ k ə5 n th ɑ5 t ə1 m i5 s. u5 j iou2 k uo5 j i5 th uei2  
0002_001135,s. i.5 ɑ1 th ɑ5 t ə1 tɕ iɛ5 n kh ɑ5 ŋ w o2 ts onɡ2 f a5 ŋ ɕ i5 n p u5 ɕ iɑ5  
0002_001136,ts. ə5 n ɕ iɑ2 ŋ p u5 t ɑu5 j iouɜ yu2 ŋ tɕ i5 ŋ j iou2 ʐ uɜ tsh i̪2 t uo5 t ə1 x ɑu2 ts.h u5  
0002_001137,s. i.5 m eiɜ s. əɜ n m o1 t a5 n s. i.5 th i2 ŋ p iɛɜ n iou2 t ə1  
0002_001138,ɕ iɑ5 ŋ k a2 ŋ x ai2 j iɑɜ ŋ k onɡ5 yæɜ n ts. u2 ʐ əɜ n kh uai5 t ai5 w o2 tɕh y5  
0002_001139,s. i.5 k o1 p i5 ŋ tɕh iɜ l iɜ n th ɑuɜ x w ɑ5 tɕh yɛ5 s. i.ɜ x ə2 n ph j ɑu5 l iɑ5 ŋ  
0002_001140,x aiɜ p u5 th ai5 ts ɑu5 k ɑu5 t a5 n s. i.5 t ə1 th a2 ŋ ts ai5 ts.h w ɑɜ ŋ s. a5 ŋ  
0002_001141,ʐ uɜ k uo2 j iou2 w o2 n əɜ ŋ p a5 ŋ m aɜ ŋ t ə1 tɕh i2 ŋ k ɑu5 s u1 w o2  
0002_001142,p u5 x uei5 ts. o5 m o1 tsh ou5 tɕh j ɑu2 p ɑ1 w o2 j iɛ2 s. i.5 s. i.ɜ l iou5  
0002_001143,p iɛɜ p u5 x ɑu2 j i5 s i̪5 ts ai5 t uo5 ts.h i.5 ɕ iɛ5 tɕ i5 ʐ ou5  
0002_001144,x ə2 n s. əɜ n tɕh iɜ t ə1 j iɑ5 ŋ ts i̪1 w o2 k ɑu2 p u5 t onɡ2 w ei5 s. əɜ n m o1  
0002_001145,w o2 t ɑu5 s. i.5 j iou2 j i5 k o1 ai5 x ɑu2 s. ou5 tsh aɜ ŋ k u2 t onɡ2  
0002_001146,p iɛɜ ɕ j ɑu2 kh a5 n w o2 ts. o5 f ɑ5 ɕ iɜ ŋ w o2 x aiɜ m aɜ n ɕ i2 x ua1 n t ə1  
0002_001147,n i2 n y2 ərɜ x oɜ th ɑ5 m ɑ5 m ɑ5 ts.h ɑɜ ŋ t ə1 x ə2 n ɕ iɑ5 ŋ  
0002_001148,w o2 ts. i.2 x uei5 t ou5 t ou5 t ə1 ts. u2 s. əɜ n m o1 t ə1  
0002_001149,t ə1 l ə1 p ɑ1 p iɛɜ ts. o5 m o1 t a2 n ɕ j ɑu2 l ɑ1  
0002_001150,tɕ iou5 tɕ i5 ŋ ts.h ɑɜ ŋ tɕh y5 w o2 m ə1 n s u5 s. o2 f u5 tɕ i5 n t ə1 tɕ iou2 p ɑ1  
0002_001151,x ə2 n kh uai5 ts.h o5 tɕ iou5 kh o2 ts i̪5 t onɡ5 kh ai5 l ə1  
0002_001152,w o2 ts uoɜ th iɛ5 n ʲ y5 t ɑu5 m ɑ2 kh o5 th ɑ5 kh a5 n tɕh i2 l aiɜ x ə2 n j iou5 ʲ y5  
0002_001153,k a2 n tɕ yɛɜ x ɑu2 w uə5 n n ua2 n j iɑ1 x ɑu2 t ə1 j i5 x uei5 ərɜ tɕ iɛ5 n  
0002_001154,m eiɜ j iou2 ts. ɑu2 t ɑu5 ts. ə5 ŋ ʲ yɜ t ə1 tɕ i5 s. i.ɜ  
0002_001155,w o2 m ə1 n l iɑ2 x oɜ p u5 l aiɜ x aiɜ tɕ i5 ŋ ts.h ɑɜ ŋ ts.h ɑu2 tɕ iɑ5  
0002_001156,ts uo5 p u5 l ə1 s. əɜ n m o1 th onɡ5 ts.h ɑɜ ŋ w o2 x uei5 p ɑu2 ts.h i.ɜ ts.h əɜ n m o5  
0002_001157,w o2 t ə1 p j ɑu2 l iɑ2 ŋ t iɛ2 n s i̪5 s. i.ɜ ər5 kh o2 s. i.5 th ɑ5 j iou2 t iɛ2 n kh uai5  
0002_001158,ʐ a5 ŋ w o2 m ə1 n kh a5 n kh a5 n n ɑ2 j i5 ts. onɡ2 tɕh iouɜ tɕ i5 p i2 tɕ j ɑu5 x ɑu2  
0002_001159,w o2 tɕh iɜ s. i.ɜ th i2 ŋ o5 t ə1  
0002_001160,ts i̪5 tɕ i2 t ə1 s. i.5 tɕh iɜ ŋ j ɑu5 ts i̪5 tɕ i2 ts uo5  
0002_001161,m ei2 th iɛ5 n ts ɑu2 ts.h ə1 n t ou5 s. i.5 w o2 m ɑ5 m ɑ5 p a5 ŋ th ɑ5 ɕ i5 t ə1  
0002_001162,n ɑ5 p a5 ŋ tɕ iɜ l ə1 tɕh iɜ s. i.ɜ ɕ i5 n tɕh iɜ ŋ th i2 ŋ p u5 tsh uo5  
0002_001163,m ɑ2 l i5 n i2 kh a5 n l aiɜ x ə2 n ɕ i2 x ua1 n w ɑ5 kh u2 w o2  
0002_001164,w o2 j iɛ2 s. i.5 w o2 x aiɜ j iou2 t iɛ2 n ərɜ kh ou2 kh o2  
0002_001165,ts. ə5 n s. i.5 k o1 x ɑu2 ɕ iɜ k w a5 n th onɡ5 ts.h ɑɜ ŋ kh a5 n s. u5 x uo5 ɕ j ɑu5 tɕh iɛ2 n  
0002_001166,m eiɜ j iou2 p u5 k uo5 w o2 m ə1 n tɕh y5 l ə1 kh ə2 n n iɜ t iɜ ts. onɡ5 ɕ i5 n  
0002_001167,kh uai5 t iɛ2 n tɕh i2 ts.h w ɑɜ ŋ w o2 ts ai5 k onɡ5 ʲ y5 m əɜ n kh ou2 t ə2 ŋ n i2  
0002_001168,n i2 t ə1 th onɡɜ ɕ yɛɜ p ɑ2 n i2 k ei2 ts. uo5 n onɡ5 l ə1 p ɑ1  
0002_001169,p u5 k uo5 w o2 ɕ iɑ2 ŋ ɕ i5 ŋ tɕh i5 w u2 ts ou2  
0002_001170,n i2 x aiɜ ts. ə5 n s. i.5 kh ɑu2 l y5 ts. ou5 t ɑu5  
0002_001171,n ɑ5 n i2 tɕ iou5 l iɜ s. i.5 tɕh y5 x ə2 n yæ2 n l ə1  
0002_001172,th a5 ŋ m u2 s. i.5 k o1 x ɑu2 ʐ əɜ n t a5 n tɕh yɛ5 t u2 p oɜ ts.h əɜ ŋ j i2 n  
0002_001173,n ɑ5 n i2 tɕ iou5 s. w o5 n i2 w ei5 ts. i.5 s. əɜ n x w uəɜ n t iɛ5 n t ɑu5 l ə1  
0002_001174,s. i.5 t ə1 tɕh i2 ŋ f a2 n x aiɜ w o2 t ə1 tɕh iɛɜ n ɕ iɛ5 ɕ iɛ5  
0002_001175,ʐ uɜ k uo2 n i2 ɕ iɑ2 ŋ j ɑu5 w uəɜ n s. ə5 n n i2 tɕh y5 w uəɜ n x ɑu2 l ə1  
0002_001176,p u5 s. i.5 th ɑ5 ts. u5 ts ai5 w o5 s i̪5 t uə5 n t ə1 l ɑu2 f aɜ ŋ ts i̪1 l i2  
0002_001177,n i2 s. w o5 w o2 m ə1 n ts ai5 ts. i.5 tɕ iɑ5 k o5 j ɑu5 t ai5 s a5 n th iɛ5 n t ə1  
0002_001178,ts. o5 ɕ iɛ5 j iɛɜ n s o5 j iɛ2 p u5 th ai5 s. i.5 x oɜ n i2  
0002_001179,t uei5 p iɛɜ ʐ əɜ n m eiɜ j iou2 ərɜ t uei5 w o2 tɕ iou5 j iou2  
0002_001180,w o2 t ə1 ɕ i5 w ɑ5 ŋ s. i.5 k onɡ5 ts uo5 t ɑu5 t ɑu5 ɕ iɑ5 t ə1 n ɑ5 j i5 th iɛ5 n  
0002_001181,l i5 n s o5 k uei2 th ɑ5 m ei2 th iɛ5 n x aiɜ tɕh iɜ ts i̪5 ɕ iɜ ŋ ts.h o5 s. a5 ŋ ɕ yɛɜ  
0002_001182,s. i.5 n i2 ts uei5 tɕh iɛ5 n k w ɑ5 t ə1 n ɑ5 k o1 n y2 ʐ əɜ n  
0002_001183,s. i.5 p u5 s. i.5 j i5 ʐ aɜ n tɕ yɛɜ t ə1 w o2 x ə2 n kh o2 ai5  
0002_001184,t uo5 tɕ j ɑu5 w o2 ɕ iɛ5 t onɡ5 ɕ i5 w o2 x uei5 k ə5 ŋ tsh onɡ5 m iɜ ŋ  
0002_001185,w o2 j ɑu5 ɕ yɛɜ ɕ iɜ j i5 ɕ iɑ5 ɕ iɑ5 ŋ k w a5 n ts. i.5 s. i.1  
0002_001186,w o2 ɕ i2 x ua1 n tɕ i2 x u1 s uo2 j iou2 t ə1 ʲ yə5 n t onɡ5  
0002_001187,j iɛ2 ɕ y2 n əɜ ŋ p a5 ŋ ts. u5 n i2 p ɑ2 s. i.5 tɕh iɜ ŋ n onɡ5 tɕh i5 ŋ ts.h u1  
0002_001188,w o2 ts onɡ2 s. i.5 kh onɡ5 ts. i.5 p u5 l ə1 th ɑ5  
0002_001189,th ɑ5 m ə1 n t ə1 ph ei5 x oɜ ts. i.ɜ t ə1 w o2 m ə1 n ɕ yɛɜ ɕ iɜ  
0002_001190,w o2 j iɛ2 ts. i.5 t ɑu5 ts i̪5 tɕ i2 s. i.5 t ɑ5 ts uei2 p ɑ1  
0002_001191,n i2 kh o2 j i2 tɕh y5 w uə5 n j i5 ŋ w u2 w u2 ɑ1 j i5 ŋ w u2 w u2 x uei5 s. w o5 x w ɑ5  
0002_001192,s. i.5 ɑ1 w o2 x aiɜ s. i.5 k o1 ʐ u2 ts.h ou5 w ei5 k a5 n t ə1 ɕ j ɑu2 tɕ i5 ts. o2  
0002_001193,n y2 x aiɜ t ə1 ɕ i5 n s i̪5 n i2 p iɛɜ tsh ai5 t a5 n s. i.5 w o2 p u5 yu5 ŋ tsh ai5  
0002_001194,tɕ iɛɜ s. i.ɜ tɕ iɛ2 n f eiɜ x ə2 n th onɡ5 kh u2  
0002_001195,th i5 ŋ t ɑ5 ts i̪5 ʐ aɜ n t ə1 s. ə5 ŋ ɕ iɑ2 ŋ tɕ iou5 ɕ iɑ5 ŋ th i5 ŋ j i5 n l ə5 j i5 j iɑ5 ŋ  
0002_001196,ɕ iɛ5 n ts ai5 w o2 ʐ əɜ ŋ ʐ aɜ n j iou2 t iɛ2 n tɕ i2 n ts. a5 ŋ  
0002_001197,p u5 ts. i.5 t ɑu5 x uo5 ɕ y2 j i5 s. w ɑ5 ŋ ɕ i5 n ɕ iɛɜ  
0002_001198,j iou2 s. i.5 tɕ i5 t ə1 x a2 n w o2  
0002_001199,n i2 x ɑu2 p u5 l ai5 ə5 n ts. ə5 ŋ x ɑu2 s i̪5 t iɛ2 n  
0002_001200,ts. o5 j iɑ5 ŋ ts i̪1 p i2 tɕ j ɑu5 j iou2 tɕh y5  
0002_001201,w o2 j iɛ2 ts uei5 ɕ i2 x ua1 n n i2 p u5 j ɑu5 kh ai5 tɕh iɑ5 ŋ w o2 th ouɜ tɕ iɑ5 ŋ  
0002_001202,ɕ j ɑu2 ɕ i5 n tɕ j ɑu2 ɕ iɑ5 ʐ əɜ n ɕ iɜ ŋ t ɑu5 s. a5 ŋ j iou2 k o1 kh ə5 ŋ  
0002_001203,w o2 m ə1 n x aiɜ t ə2 ŋ s. əɜ n m o1  
0002_001204,w o2 x aiɜ p u5 x uei5 s. w o5 tɕh iɜ th ɑ5 w ai5 ʲ y2 ts. i.2 x uei5 ph u2 th onɡ5 x w ɑ5  
0002_001205,w o2 ts. i.2 t ɑ2 s ua5 n f a5 ŋ s onɡ5 j i5 ɕ iɑ5 ts i̪5 tɕ i2  
0002_001206,ts.h əɜ ŋ m əɜ ŋ j ɑu5 tɕh i2 ŋ tsh a5 n tɕ iɑ5 n i2 t ə1 x w uə5 n l i2  
0002_001207,n i2 ts. i.5 t ɑu5 j iou2 s. i.ɜ x ou5 p i5 ŋ ʐ əɜ n x uei5 p u5 tɕ iɑ2 ŋ l i2  
0002_001208,w o2 t ə1 ɕ i5 ŋ k oɜ tɕ iou5 s. i.5 l ə2 ŋ tɕ i5 ŋ p i5 ŋ tɕh iɛ2 kh o5 k w a5 n  
0002_001209,w o2 p u5 x uei5 ɕ i5 s. ə5 ŋ w o2 t ə1 tɕ iɛ5 n kh ɑ5 ŋ l aiɜ x ua5 n tɕh y2 tɕ i5 n tɕh iɛɜ n t ə1  
0002_001210,t a5 ŋ ʐ aɜ n th ɑ5 s. i.5 w o2 m ə1 n t ɑ5 ɕ yɛɜ t ə1 p a5 n ts.h ɑɜ ŋ  
0002_001211,th ɑ5 tɕ iɑ2 ŋ t ə1 ɕ j ɑu5 x w ɑ5 ʐ a5 ŋ w o2 ɕ j ɑu5 k o1 p u5 th iɜ ŋ  
0002_001212,yæɜ n l aiɜ n i2 j iɛ2 ts ai5 w ɑɜ n ts. o5 k o1  
0002_001213,w o2 x aiɜ p u5 ts. i.5 t ɑu5 n i2 ʐ ə5 n s. i.1 f uɜ l aɜ n kh o5  
0002_001214,w o2 tsh əɜ ŋ ts ai5 j i5 tɕ iɑ5 ts.h uaɜ n ʲ yə5 n k onɡ5 s i̪5 l i2 m iɛ5 n ts uo5 k uo5 l iou5 n iɛɜ n  
0002_001215,tɕh iɜ s. i.ɜ w o2 m ə1 n tɕh iɛɜ n th iɛ5 n j i2 tɕ i5 ŋ f ə5 n s. ou2 l ə1  
0002_001216,w o2 ɕ iɑ2 ŋ n ɑ5 ɕ iɛ5 j i5 ŋ k ai5 s. i.5 tsh ɑu2 m eiɜ t ə1 ts. onɡ2 ts i̪1  
0002_001217,th ai5 m j ɑu5 l ə1 w o2 ɕ iɑ2 ŋ x ua5 n j i5 ɕ iɛ5 ʐ i.5 yæɜ n  
0002_001218,n i2 t ə1 ɕ iɛ5 n x ueiɜ t ɑɜ w o2 n i2 ts uei5 ɕ i2 x ua1 n s. w eiɜ  
0002_001219,ʐ a5 ŋ w o2 ts ai5 ɕ iɑ2 ŋ ɕ iɑ2 ŋ ts. ə5 n ɕ iɑ5 ŋ j i2 tɕ i5 ŋ s. a5 ŋ ts.h uaɜ n l ə1  
0002_001220,ts. o5 j iɑ5 ŋ n i2 tɕ iou5 j iou2 s. i.ɜ tɕ iɛ5 n x uei5 ph ai5 t ɑ2 tɕh iouɜ l ə1  
0002_001221,n i2 ts. o5 k o1 ɕ j ɑu2 tɕh i5 k uei2 x ə2 n p u5 ɕ i5 ŋ f ei5 ts.h ɑɜ ŋ s. ɑu2  
0002_001222,w o2 s. i.5 k o1 ɕ yɛɜ s. ə5 ŋ f uɜ w u1 tɕh i5 ɕ iɑ2 ŋ j i5 ŋ ts.h ɑu5 s. i.ɜ  
0002_001223,j i5 th ɑu5 k u2 tsh i̪ɜ tɕh i5 th ɑ5 ts. ə5 n t ə1 x ə2 n ts. ə5 n k uei5  
0002_001224,th ɑ5 ts ai5 ts. o5 tsh i̪5 tɕ i5 ŋ ɕ yæ2 n x uoɜ t onɡ5 ts. onɡ5 x w ɑ5 l ə1 s. u5 p ai2 w ɑ5 n  
0002_001225,th ɑ5 tsh i̪2 kh o5 s. i.5 j iɛ5 l ə1 n i2 ts uei5 x ɑu2 p u5 j ɑu5 ʐ o2 th ɑ5  
0002_001226,t ai5 s. a5 ŋ n i2 t ə1 tɕ iɑ5 ʐ əɜ n t a5 n s. i.5 th ɑ5 j iou2 ts.h ou2 w uəɜ n  
0002_001227,n i2 ts ai5 w o2 t ə1 ɕ i5 n l i2 ts. oɜ th əɜ ŋ x ɑu2 tɕ iou2 l ə1  
0002_001228,n i2 ts. ua2 n j i5 k o1 w o2 ɕ iɑ2 ŋ ɕ yɛɜ ɕ iɜ ɕ iɑ5  
0002_001229,th ɑ5 x oɜ w eiɜ kh o5 f ə5 n s. ou2 l ə1 s uo2 j i2 th ɑ5 s. ə5 n tɕh i2 ŋ ts. ua2 n t j ɑu5  
0002_001230,t onɡ5 th iɛ5 n ʲ y2 f ei5 ts.h ɑɜ ŋ t uo5 w o2 p u5 ɕ i2 x ua1 n ʲ y2 th iɛ5 n  
0002_001231,s. i.ɜ tɕ iɛ5 n t uei5 ts. ə5 n n iɜ l aiɜ s. w o5 s. i.5 m eiɜ j iou2 yu5 ŋ t ə1  
0002_001232,t ɑ5 k ai5 ts uɜ k ou5 ts. i.5 ts.h i.ɜ w o2 s. ə5 ŋ x uoɜ s a5 n k o1 yɛ5 t ə1  
0002_001233,n i2 tɕ yɛɜ t uei5 tsh ai5 p u5 t ɑu5 th ɑ5 ts. uə2 n p ei5 j ɑu5 x aiɜ ts i̪1 l ə1  
0002_001234,ər5 l iɜ ŋ j i5 l iou5 n iɛɜ n s. i.ɜ j i5 yɛ5 w u2 x ɑu5 s. i.5 ɕ i5 ŋ tɕh i5 l iou5  
0002_001235,tɕ i5 n th iɛ5 n ts. ə5 n l iɑɜ ŋ kh uai5 w o2 ɕ i5 w ɑ5 ŋ ts. u2 t uei5 s. u5 t j ɑu5  
0002_001236,ʐ ua2 n m ei5 ts i̪1 s. ə5 ŋ tɕh i5 x uei5 s. w o5 th ɑu2 j iɛ5 n p u5 l i2 n i2 l ɑ1  
0002_001237,w o2 m ə1 n j i5 tɕh i2 w ei5 th ɑ5 p a5 n k o1 tɕ i5 ŋ ɕ i2 ph ai5 t uei5  
0002_001238,j i2 x ou5 w o2 j ɑu5 tɕ i5 ŋ ts.h ɑɜ ŋ l aiɜ ts. o5 ərɜ ph ɑɜ s. a5 n  
0002_001239,w o2 s. i.5 j i5 m iɜ ŋ tɕ j ɑu5 s. i.5 n i2 kh o2 s. i.5 x ɑu2 j iɛ2 n k w a5 ŋ  
0002_001240,s. a5 ŋ x ai2 ɕ iɛ5 n ts ai5 s. i.5 ɕ iɑ5 w u2 s i̪5 t iɛ2 n s a5 n s. i.ɜ l iou5 f ə5 n  
0002_001241,p iɛɜ w uə5 n l ə1 s. w o5 t uo5 l ə1 t ou5 s. i.5 j iɛ2 n l ei5  
0002_001242,ʐ uɜ k uo2 w o2 k uə2 n yæ2 n l ə1 tɕ iou5 x ueiɜ p u5 l aiɜ l ə1  
0002_001243,t ai5 n y2 j iou1 ts.h u5 tɕh y5 x ɑu2 x ɑu2 ts.h i.5 s. a5 ŋ j i5 t uə5 n  
0002_001244,t uə5 n ʐ ou5 j i5 ɕ j ɑu2 s. i.ɜ s. ə5 ŋ ʲ yɜ s a5 n s. i.ɜ f ə5 n ts. onɡ5 s. i.ɜ p ɑ5 m j ɑu2  
0002_001245,w o2 j i2 w ei5 n i2 m ə1 n k uoɜ tɕ iɑ5 t ə1 ʐ əɜ n t ou5 s. i.5 m ɑɜ tɕ iɑ5 ŋ k ɑu5 s. ou2  
0002_001246,w o2 o5 l ɑ1 w o2 ɕ iɑ2 ŋ tɕh y5 ts.h i.5 t iɛ2 n t onɡ5 ɕ i5  
0002_001247,w ei5 s. əɜ n m o1 p u5 tɕ j ɑu5 ph əɜ ŋ j iou1 p u5 f ə5 n ɕ i5 ŋ p iɛɜ  
0002_001248,t a5 ŋ ʐ aɜ n ts. i.5 t ɑu5 w o2 m ə1 n k o5 j iou2 tɕh iɛ5 n tɕh iou5  
0002_001249,w o2 ɕ i2 x ua1 n n i2 t ə1 k a5 n tɕ i5 ŋ ts. ə2 ŋ tɕ iɛɜ j iɑɜ ŋ k w a5 ŋ kh ai5 l a2 ŋ  
0002_001250,w o2 j i2 tɕ i5 ŋ ɕ iɜ k w a5 n ts. o5 ts. onɡ2 tɕh i5 x ou5 l ə1  
0002_001251,j iɛ2 tɕ iou5 s. i.5 j i5 t ɑ5 t uei5 ts. ɑu5 ph iɛ5 n  
0002_001252,n ɑ5 tɕ iou5 j i5 x uei5 ts ai5 s. w o5 w o2 x ɑu2 x ai5 ph ɑ5  
0002_001253,ɕ i5 w ɑ5 ŋ w o2 j iou2 j i5 th iɛ5 n j iɛ2 kh o2 j i2 tɕh y5 n ɑ5 l i2  
0002_001254,n i2 ts uoɜ th iɛ5 n tsh aiɜ m ai2 j i5 f uɜ ts. ə5 n s. i.5 j i5 k ou5 w u5 kh w aɜ ŋ  
0002_001255,x aiɜ j ɑu5 tɕ j ɑu5 th ɑ5 tɕh i2 ts.h w ɑɜ ŋ ts ə2 n m o1 x uei5 p u5 ts ɑu2 tɕh i2  
0002_001256,s. i.5 t ə1 w o2 ts. i.5 t ɑu5 x ua5 n n aɜ n tɕ iɛ5 n ts. ə5 n tɕh iɜ ŋ  
0002_001257,w o2 s. i.5 m əɜ ŋ m əɜ ŋ t ɑ5 n i2 s. i.5 t ai5 t ai5 t ɑ5  
0002_001258,n i2 kh o2 j i2 ts ai5 n ɑ5 ərɜ t ai5 s. a5 ŋ ts. i.5 s. ɑu2 j i5 ts. ə2 ŋ th iɛ5 n  
0002_001259,t uei5 p u5 tɕh i2 w o2 p ɑ2 kh ɑ5 f ei5 s ɑ2 ts ai5 ts. uo5 p u5 s. a5 ŋ l ə1  
0002_001260,j iɛ2 p u5 s ua5 n th ɑ5 j iou2 t ə1 k o5 w o2 t ou5 th i2 ŋ ɕ i2 x ua1 n t ə1  
0002_001261,w o2 t uei5 j iɑ2 ŋ x w ɑ5 j i2 tɕ i5 ŋ j iɛ5 n tɕ yæ5 n l ə1  
0002_001262,w o2 x aiɜ x uei5 ph eiɜ n i2 j i5 l u5 ts ou2 ɕ iɑ5 tɕh y5  
0002_001263,tsh aiɜ ph a5 n tɕh yæɜ n k ei2 l ə1 m a2 n f ə5 n  
0002_001264,t a5 ŋ ʐ aɜ n w o2 tɕ iɛ2 n ts. i.ɜ l iɜ kh ai5 j i5 n l ə5 tɕ iou5 p u5 n əɜ ŋ x uoɜ  
0002_001265,p ai5 p ai5 m iɜ ŋ th iɛ5 n j ɑu5 ts ai5 l aiɜ x oɜ ɕ j ɑu2 kh o2 ai5 l j ɑuɜ th iɛ5 n  
0002_001266,ph ə5 ŋ t ɑu5 ɕ i2 x ua1 n t ə1 n y2 x aiɜ ts i̪1 j ɑu5 ts. u2 t onɡ5  
0002_001267,th ɑ5 t ə1 s. ou5 ts. i.5 tɕ i2 x u1 p u5 n əɜ ŋ ph iɜ ŋ x əɜ ŋ  
0002_001268,m iɜ ŋ th iɛ5 n s. i.5 ɕ i5 ŋ tɕh i5 th iɛ5 n w o2 m ə1 n tɕh y5 th ou5 th ou5 tɕh i5 p ɑ1  
0002_001269,t ɑ5 p u5 f ə5 n t ou5 s. i.5 yu5 ŋ j iou5 ər2 t j ɑu5 t ɑu5 t ə1  
0002_001270,s uo2 j i2 n i2 p i5 ɕ y5 j ɑu5 tɕ iɛ5 n ts.h i.ɜ s. i.ɜ tɕ iɛ5 n yɛ5 ts.h ɑɜ ŋ yɛ5 x ɑu2  
0002_001271,w o2 f ei5 ts.h ɑɜ ŋ ts. i.5 ts.h i.ɜ ʐ əɜ n m ə1 n ts ou2 tɕ i5 n th ai5 kh onɡ5  
0002_001272,w o2 t ə1 l ɑu2 ph əɜ ŋ j iou1 x a5 n s ə5 n tɕ iou5 ts. u5 ts ai5 l uəɜ n t uə5 n  
0002_001273,th i5 ŋ tɕh i2 l aiɜ n i2 m ə1 n w ɑɜ n t ə1 j iɛ2 x ə2 n kh ai5 ɕ i5 n  
0002_001274,ts. o5 k o1 t uei5 w o2 l aiɜ s. w o5 j iou2 t iɛ2 n n aɜ n  
0002_001275,ts.h ɑ5 p u5 t uo5 w o2 m ə1 n l iɑ2 t ou5 x ə2 n ʐ o5 tɕh iɜ ŋ s ueiɜ x oɜ  
0002_001276,n i2 j ɑu5 ts uo5 p ɑ5 p ɑ5 l ə1 ts. ə5 n ʐ a5 ŋ ʐ əɜ n n aɜ n j i2 ɕ iɑ5 ŋ ɕ i5 n  
0002_001277,w o2 ts. ə5 n s. ou5 p u5 l ə1 ts.h əɜ ŋ l i2 n ɑ5 m o1 t ɑ5 t ə1 ts ɑu5 j i5 n  
0002_001278,x ɑu2 t ə1 ɕ i5 n t ə1 j i5 n l ə5 th i5 ŋ j iou2 j i5 ts.h ɑ2 ŋ j i5 n l ə5 x uei5  
0002_001279,ts. o5 k o1 w ei5 ts. i.5 p u5 tsh uo5 ɕ iɑ5 ts.h o5  
0002_001280,n ɑ5 p u5 t ɑ2 ʐ ɑu2 n i2 l ə1 w o2 p u5 k a2 n yɛ5 ts.h u5 tɕh y5  
0002_001281,ts uei5 tɕ i5 n x ə2 n l ə2 ŋ f ə5 ŋ j iou5 t ɑ5  
0002_001282,w o2 ts uei5 tɕ i5 n ts. ə5 ŋ ts ai5 n u2 l i5 l iɛ5 n ɕ iɜ tɕh iɜ j i5  
0002_001283,p ai5 th uo5 p iɛɜ k ə5 n w o2 th iɜ t ɑu5 p i2 tɕ i5 p ə2 n t iɛ5 n n ɑu2  
0002_001284,th ɑ5 s. i.5 j i5 k o1 ts. u2 j ɑu5 t ə1 kh onɡ5 tɕh i5 w u5 ʐ a2 n w u5  
0002_001285,w o2 ai5 ʲ yə5 n t onɡ5 t a5 n s. i.5 t uei5 l aɜ n tɕh iouɜ w ɑɜ n t ə1 p u5 t uo5  
0002_001286,w o2 p u5 ɕ y5 j ɑu5 ɕ iou5 tɕ yɛɜ s uo2 j i2 m eiɜ j iou2 p iɜ ts i̪1  
0002_001287,ɕ yɛ2 ɕ iɑ5 t ə1 ts. ə5 n t ɑ5 t ai5 ts. o1 w o2 tɕh y5 k ou5 w u5  
0002_001288,w o2 p u5 ts. o5 m o1 ʐ ə5 n w ei5 w o2 m ə1 n j iɛɜ n ts. o1 ɕ j ɑu2 ɕ i5 ts ou2  
0002_001289,s. i.ɜ w u5 j iɛ2 x ə2 n m ei2 w ei5 k ə5 ŋ p u5 yu5 ŋ th iɜ tɕ iɑ5 tɕh iɛɜ n l ə1  
0002_001290,t ɑ5 yɛ5 j i5 k o1 ɕ j ɑu2 s. i.ɜ ts uo2 j iou5  
0002_001291,tɕh i2 ŋ w u5 tɕ i5 n ʐ u5 ts. uɜ l iɜ n p u5 ʐ a5 ŋ tɕ i5 n  
0002_001292,w ei5 l ə1 p u5 ʐ a5 ŋ ʲ yɜ ts.h i.5 t j ɑu5 s. i.5 ʐ əɜ n t ə1 s. ə5 n th i2  
0002_001293,n ɑ5 j iɑ5 ŋ t ə1 x w ɑ5 n i2 j i5 ŋ k ai5 ts.h ua5 n tɕ iɑ2 ŋ tɕ iou5 j i5 t iɛ2 n  
0002_001294,w o2 t ə1 ts. i.ɜ ɕ i5 tɕh i5 n s. u2 ʐ əɜ n s. u5 p u5 t uo5  
0002_001295,k u2 n iɜ s i̪5 th u5 ʐ aɜ n ɕ i5 ŋ f ə5 n t ə1 t ɑ5 tɕ j ɑu5 tɕh i2 l aiɜ  
0002_001296,l i2 ŋ t ai5 t uei5 n aɜ n ʐ əɜ n l aiɜ s. w o5 ts. ə5 n p i5 p u5 kh o2 s. ɑu2  
0002_001297,m eiɜ j iou2 w ei5 s. əɜ n m o1 tɕ iou5 s. i.5 j ɑu5 t ə2 ŋ w o2  
0002_001298,w o2 p u5 ts ə2 n m o1 ts ai5 x u1 ts. o5 k o1 t iɛ5 n j iou2 m eiɜ j iou2 m iɜ ŋ  
0002_001299,w o2 ts uei5 x ɑu2 t ə1 ph əɜ ŋ j iou1 tɕ iou5 yɛ5 x uei5 k uo5  
0002_001300,w o2 p u5 yu5 ŋ ts. ua2 n th ouɜ p u5 ɕ y5 j ɑu5 p oɜ ts i̪1  
0002_001301,m eiɜ kh a5 n k uo5 ɕ j ɑu2 s. w o5 ts. i.2 j iou2 ʐ əɜ n l ei5 tsh aiɜ ɕ y5 j ɑu5  
0002_001302,w o2 s. i.5 k o1 j iouɜ ɕ i5 m iɜ  
